0.0, 0.0, 0.0
0.01979153644699789, 0.00012548678738999596, 0.5061226981026786
0.03957989046279153, 0.0005019269715880019, 0.5061226981026786
0.0593618801279039, 0.0011292600219226401, 0.5877548217773438
0.07913432454623022, 0.0020073850647563253, 0.5877548217773438
0.09889477406772283, 0.003123648349989966, 0.7673468453543526
0.1285083416493458, 0.005220747352400776, 0.7673468453543526
0.15809864992298062, 0.007627624428270515, 0.7673468453543526
0.187679581748096, 0.010147123057950567, 0.7673468453543526
0.21725070848542277, 0.012779206732920588, 0.8408163888113839
0.24681160163777116, 0.015523837313258886, 0.8408163888113839
0.2763645509058206, 0.018352847770878943, 0.8653063092912947
0.31576000727683207, 0.022212332707144275, 0.8653063092912947
0.3453001038691327, 0.025172536066168278, 0.8653063092912947
0.38467803503463777, 0.029206906373696342, 0.8653063092912947
0.41420469655612735, 0.03229824427250675, 0.8653063092912947
0.4535643261641395, 0.03650742041204014, 0.8653063092912947
0.4830769704846335, 0.039729831903648406, 0.8653063092912947
0.5224175225439887, 0.04411373088956138, 0.8653063092912947
0.5519155678096574, 0.04746715244280959, 0.8653063092912947
0.5912362667053134, 0.05202568784474419, 0.8653063092912947
0.6207191313501537, 0.05551005334555758, 0.8653063092912947
0.6501953120579925, 0.059050516802233485, 0.8653063092912947
0.6894863046157819, 0.063858376042818, 0.8653063092912947
0.7189464744162366, 0.06752968452040577, 0.8653063092912947
0.758215731833651, 0.07251195594400119, 0.8653063092912947
0.7876593099074485, 0.07631403706115558, 0.8653063092912947
0.8269060579750486, 0.08147062244024705, 0.8653063092912947
0.8661395961229577, 0.08672677036910913, 0.8653063092912947
0.8955559287821557, 0.09073419890778876, 0.8653063092912947
0.9347657418679072, 0.09616449949191443, 0.8653063092912947
0.9641639907947477, 0.10030250271143497, 0.8653063092912947
1.0033493057808713, 0.1059068488902316, 0.8653063092912947
1.0327288913768762, 0.11017534520817042, 0.8653063092912947
1.0621003010651973, 0.11449974152789229, 0.8653063092912947
1.1012492787435388, 0.12035253175087535, 0.8653063092912947
1.1306011977443193, 0.12480730016021716, 0.8653063092912947
1.1697238019873295, 0.13083386169216282, 0.8653063092912947
1.1990556516155044, 0.13541891436354694, 0.8653063092912947
1.2381511111050711, 0.14161912838833463, 0.8653063092912947
1.2674623130712526, 0.14633437492557613, 0.8653063092912947
1.3065298570244335, 0.15270811920345542, 0.8653063092912947
1.3358198334463096, 0.15755346664354405, 0.8653063092912947
1.3651005364068916, 0.16245454251965435, 0.8653063092912947
1.4041268650442584, 0.16907596832847796, 0.8653063092912947
1.443136267792491, 0.17579639271088768, 0.8653063092912947
1.4723820611640892, 0.18090165280955378, 0.8653063092912947
1.5113612393900373, 0.1877952202084626, 0.8653063092912947
1.5405840761267489, 0.1930302869385748, 0.8653063092912947
1.579532261340003, 0.2000968614444876, 0.8653063092912947
1.6087315653016732, 0.20546163159456837, 0.8653063092912947
